,shop_code,region,price,item,date2,cpi_allitems,cpi_food,Date,Year,Month,Season
828,90.0,South West,0.43,250,01-09-2016,101.1,97.1,2016-09-01,2016,9,Autumn
829,91.0,South West,0.49,250,01-09-2016,101.1,97.1,2016-09-01,2016,9,Autumn
830,66.0,East Anglia,0.43,250,01-09-2016,101.1,97.1,2016-09-01,2016,9,Autumn
831,77.0,East Midlands,0.42,250,01-09-2016,101.1,97.1,2016-09-01,2016,9,Autumn
832,807.0,East Midlands,0.45,250,01-09-2016,101.1,97.1,2016-09-01,2016,9,Autumn
833,29.0,London,0.5,250,01-11-2017,104.6,101.6,2017-11-01,2017,11,Autumn
834,941.0,South East,0.5,250,01-11-2017,104.6,101.6,2017-11-01,2017,11,Autumn
835,17.0,South West,0.54,250,01-11-2017,104.6,101.6,2017-11-01,2017,11,Autumn
836,9.0,Yorkshire & Humber,0.39,250,01-11-2017,104.6,101.6,2017-11-01,2017,11,Autumn
837,62.0,North West,0.79,250,01-11-2017,104.6,101.6,2017-11-01,2017,11,Autumn
838,64.0,North West,0.54,250,01-11-2017,104.6,101.6,2017-11-01,2017,11,Autumn
839,44.0,Wales,0.8,250,01-11-2017,104.6,101.6,2017-11-01,2017,11,Autumn
840,82.0,Wales,0.89,250,01-11-2017,104.6,101.6,2017-11-01,2017,11,Autumn
841,72.0,Northern Ireland,0.55,250,01-11-2017,104.6,101.6,2017-11-01,2017,11,Autumn
842,29.0,London,0.5,250,01-07-2018,105.8,101.4,2018-07-01,2018,7,Summer
843,89.0,London,0.48,250,01-07-2018,105.8,101.4,2018-07-01,2018,7,Summer
844,49.0,South East,0.48,250,01-07-2018,105.8,101.4,2018-07-01,2018,7,Summer
845,95.0,South East,0.48,250,01-07-2018,105.8,101.4,2018-07-01,2018,7,Summer
846,100.0,South East,0.48,250,01-07-2018,105.8,101.4,2018-07-01,2018,7,Summer
847,112.0,South East,0.54,250,01-07-2018,105.8,101.4,2018-07-01,2018,7,Summer
848,126.0,South West,0.5,250,01-07-2018,105.8,101.4,2018-07-01,2018,7,Summer
849,101.0,East Midlands,0.48,250,01-07-2018,105.8,101.4,2018-07-01,2018,7,Summer
850,60.0,West Midlands,0.5,250,01-07-2018,105.8,101.4,2018-07-01,2018,7,Summer
851,114.0,West Midlands,0.6,250,01-07-2018,105.8,101.4,2018-07-01,2018,7,Summer
852,9803.0,Scotland,0.5,250,01-07-2018,105.8,101.4,2018-07-01,2018,7,Summer
853,29.0,London,0.6,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
854,104.0,London,0.62,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
855,11.0,South East,0.62,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
856,90.0,South East,0.62,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
857,75.0,South West,0.58,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
858,59.0,East Anglia,1.2,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
859,807.0,East Anglia,0.6,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
860,941.0,East Anglia,0.65,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
861,50.0,East Midlands,1.25,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
862,83.0,East Midlands,1.2,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
863,111.0,East Midlands,1.0,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
864,119.0,West Midlands,0.8,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
865,118.0,Yorkshire & Humber,0.62,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
866,70.0,North West,0.89,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
867,941.0,North,0.65,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
868,12.0,Northern Ireland,0.99,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
869,65.0,Northern Ireland,1.39,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
870,74.0,Northern Ireland,0.85,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
871,9814.0,Northern Ireland,0.6,250,01-10-2018,106.7,101.4,2018-10-01,2018,10,Autumn
872,33.0,London,1.49,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
873,50.0,London,1.25,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
874,57.0,London,0.54,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
875,6.0,South East,0.6,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
876,69.0,South East,0.54,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
877,78.0,South East,0.54,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
878,116.0,South East,0.54,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
879,9801.0,South East,0.6,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
880,9802.0,South East,0.54,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
881,7.0,South West,0.6,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
882,25.0,South West,0.54,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
883,37.0,South West,0.6,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
884,105.0,South West,0.65,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
885,126.0,South West,0.6,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
886,9808.0,South West,0.6,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
887,26.0,East Anglia,1.0,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
888,808.0,East Midlands,0.6,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
889,61.0,Yorkshire & Humber,0.65,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
890,88.0,Yorkshire & Humber,0.7,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
891,107.0,Wales,0.99,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
892,803.0,Wales,0.6,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
893,808.0,Wales,0.6,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
894,25.0,Scotland,0.54,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
895,9941.0,Scotland,0.65,250,01-09-2018,106.6,101.5,2018-09-01,2018,9,Autumn
896,34.0,London,0.98,250,01-03-1990,54.2,55.0,1990-03-01,1990,3,Spring
897,72.0,East Midlands,0.65,250,01-03-1990,54.2,55.0,1990-03-01,1990,3,Spring
898,9.0,West Midlands,0.89,250,01-03-1990,54.2,55.0,1990-03-01,1990,3,Spring
899,130.0,Yorkshire & Humber,0.89,250,01-03-1990,54.2,55.0,1990-03-01,1990,3,Spring
900,49.0,North West,0.49,250,01-03-1990,54.2,55.0,1990-03-01,1990,3,Spring
901,108.0,North,0.85,250,01-03-1990,54.2,55.0,1990-03-01,1990,3,Spring
902,35.0,Wales,0.69,250,01-03-1990,54.2,55.0,1990-03-01,1990,3,Spring
904,34.0,London,0.68,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
905,911.0,South East,0.85,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
906,3.0,East Midlands,0.75,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
907,10.0,East Midlands,0.99,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
908,4.0,West Midlands,0.75,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
909,22.0,West Midlands,0.69,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
910,110.0,West Midlands,0.59,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
911,156.0,Yorkshire & Humber,0.85,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
912,8.0,North West,0.89,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
913,204.0,North West,0.69,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
914,801.0,North,0.65,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
915,107.0,Wales,0.65,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
916,147.0,Scotland,0.84,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
917,910.0,Scotland,0.85,250,01-03-1993,63.6,61.0,1993-03-01,1993,3,Spring
919,34.0,London,0.99,250,01-03-1995,66.7,62.8,1995-03-01,1995,3,Spring
920,2.0,South East,0.79,250,01-03-1995,66.7,62.8,1995-03-01,1995,3,Spring
921,167.0,South East,0.99,250,01-03-1995,66.7,62.8,1995-03-01,1995,3,Spring
922,926.0,South East,0.99,250,01-03-1995,66.7,62.8,1995-03-01,1995,3,Spring
923,191.0,South West,0.99,250,01-03-1995,66.7,62.8,1995-03-01,1995,3,Spring
924,16.0,East Midlands,0.59,250,01-03-1995,66.7,62.8,1995-03-01,1995,3,Spring
925,911.0,East Midlands,0.79,250,01-03-1995,66.7,62.8,1995-03-01,1995,3,Spring
926,82.0,West Midlands,1.04,250,01-03-1995,66.7,62.8,1995-03-01,1995,3,Spring
927,1.0,Yorkshire & Humber,0.99,250,01-03-1995,66.7,62.8,1995-03-01,1995,3,Spring
928,40.0,Yorkshire & Humber,0.39,250,01-03-1995,66.7,62.8,1995-03-01,1995,3,Spring
929,19.0,Scotland,0.99,250,01-03-1995,66.7,62.8,1995-03-01,1995,3,Spring
930,22.0,Scotland,0.99,250,01-03-1995,66.7,62.8,1995-03-01,1995,3,Spring
931,34.0,London,0.79,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
932,52.0,London,0.38,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
933,3.0,South East,0.29,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
934,148.0,South East,0.75,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
935,24.0,South West,0.39,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
936,124.0,East Anglia,0.42,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
937,42.0,East Midlands,0.39,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
938,147.0,East Midlands,0.6,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
939,803.0,East Midlands,0.39,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
940,59.0,West Midlands,0.39,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
941,120.0,North West,0.39,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
942,103.0,North,0.35,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
943,37.0,Scotland,0.68,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
944,43.0,Scotland,0.59,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
945,86.0,Scotland,0.39,250,01-07-1998,71.0,65.2,1998-07-01,1998,7,Summer
946,34.0,London,0.7,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
947,42.0,London,0.69,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
948,57.0,London,0.4,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
949,59.0,London,0.69,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
950,152.0,London,0.6,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
951,40.0,South East,0.89,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
952,86.0,South East,0.9,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
953,119.0,South East,0.69,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
954,139.0,South East,0.5,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
955,802.0,South East,0.59,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
956,52.0,South West,0.78,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
957,807.0,East Anglia,0.54,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
958,104.0,West Midlands,0.75,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
959,801.0,Yorkshire & Humber,0.48,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
960,91.0,North West,0.69,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
961,106.0,Wales,0.55,250,01-06-2002,74.6,68.3,2002-06-01,2002,6,Summer
962,35.0,London,0.69,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
963,68.0,London,1.0,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
964,83.0,London,0.89,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
965,87.0,London,1.0,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
966,64.0,South East,0.89,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
967,68.0,South East,1.0,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
968,801.0,South East,1.0,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
969,941.0,South West,1.0,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
970,941.0,East Anglia,1.0,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
971,803.0,West Midlands,0.8,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
972,39.0,Yorkshire & Humber,0.89,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
973,808.0,North West,1.0,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
974,26.0,Scotland,1.19,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
975,50.0,Scotland,1.0,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
976,85.0,Scotland,0.89,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
977,807.0,Scotland,1.0,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
978,808.0,Northern Ireland,1.0,250,01-12-2012,97.6,102.2,2012-12-01,2012,12,Winter
979,35.0,London,0.46,250,01-08-2017,103.8,99.6,2017-08-01,2017,8,Summer
980,108.0,London,0.54,250,01-08-2017,103.8,99.6,2017-08-01,2017,8,Summer
981,96.0,South East,0.44,250,01-08-2017,103.8,99.6,2017-08-01,2017,8,Summer
982,4.0,East Anglia,0.7,250,01-08-2017,103.8,99.6,2017-08-01,2017,8,Summer
983,801.0,East Anglia,0.45,250,01-08-2017,103.8,99.6,2017-08-01,2017,8,Summer
984,941.0,East Anglia,0.5,250,01-08-2017,103.8,99.6,2017-08-01,2017,8,Summer
985,941.0,East Midlands,0.5,250,01-08-2017,103.8,99.6,2017-08-01,2017,8,Summer
986,9.0,North West,0.39,250,01-08-2017,103.8,99.6,2017-08-01,2017,8,Summer
987,44.0,North West,0.69,250,01-08-2017,103.8,99.6,2017-08-01,2017,8,Summer
988,801.0,Wales,0.45,250,01-08-2017,103.8,99.6,2017-08-01,2017,8,Summer
989,36.0,London,0.89,250,01-03-2015,99.7,100.9,2015-03-01,2015,3,Spring
990,48.0,London,0.55,250,01-03-2015,99.7,100.9,2015-03-01,2015,3,Spring
991,55.0,South East,0.9,250,01-03-2015,99.7,100.9,2015-03-01,2015,3,Spring
992,803.0,South East,0.49,250,01-03-2015,99.7,100.9,2015-03-01,2015,3,Spring
993,76.0,East Anglia,0.49,250,01-03-2015,99.7,100.9,2015-03-01,2015,3,Spring
994,801.0,East Anglia,0.49,250,01-03-2015,99.7,100.9,2015-03-01,2015,3,Spring
995,803.0,East Anglia,0.49,250,01-03-2015,99.7,100.9,2015-03-01,2015,3,Spring
996,17.0,Yorkshire & Humber,1.29,250,01-03-2015,99.7,100.9,2015-03-01,2015,3,Spring
997,39.0,Yorkshire & Humber,0.45,250,01-03-2015,99.7,100.9,2015-03-01,2015,3,Spring
998,808.0,Yorkshire & Humber,0.49,250,01-03-2015,99.7,100.9,2015-03-01,2015,3,Spring
999,802.0,North West,0.9,250,01-03-2015,99.7,100.9,2015-03-01,2015,3,Spring
1000,41.0,Scotland,0.45,250,01-03-2015,99.7,100.9,2015-03-01,2015,3,Spring
1001,36.0,London,0.69,250,01-06-2015,100.2,100.2,2015-06-01,2015,6,Summer
1002,6.0,South East,0.75,250,01-06-2015,100.2,100.2,2015-06-01,2015,6,Summer
1003,14.0,South East,0.49,250,01-06-2015,100.2,100.2,2015-06-01,2015,6,Summer
1004,814.0,North,0.6,250,01-06-2015,100.2,100.2,2015-06-01,2015,6,Summer
1005,34.0,Scotland,0.34,250,01-06-2015,100.2,100.2,2015-06-01,2015,6,Summer
1006,36.0,London,0.59,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1007,38.0,South East,0.43,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1008,61.0,South East,1.4,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1009,128.0,South West,0.89,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1010,941.0,East Anglia,0.6,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1011,40.0,West Midlands,0.99,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1012,61.0,West Midlands,0.79,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1013,802.0,West Midlands,0.49,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1014,10.0,Yorkshire & Humber,0.5,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1015,11.0,North West,0.68,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1016,807.0,North West,0.5,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1017,54.0,North,0.7,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1018,12.0,Wales,1.2,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1019,802.0,Scotland,0.49,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1020,814.0,Scotland,0.5,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1021,53.0,Northern Ireland,1.0,250,01-06-2016,100.6,96.9,2016-06-01,2016,6,Summer
1022,36.0,London,0.69,250,01-06-2017,103.3,99.5,2017-06-01,2017,6,Summer
1023,40.0,London,0.44,250,01-06-2017,103.3,99.5,2017-06-01,2017,6,Summer
1024,5.0,South East,0.44,250,01-06-2017,103.3,99.5,2017-06-01,2017,6,Summer
1025,50.0,South East,0.44,250,01-06-2017,103.3,99.5,2017-06-01,2017,6,Summer
1026,103.0,South West,0.79,250,01-06-2017,103.3,99.5,2017-06-01,2017,6,Summer
1027,807.0,East Anglia,0.5,250,01-06-2017,103.3,99.5,2017-06-01,2017,6,Summer
1028,13.0,East Midlands,0.79,250,01-06-2017,103.3,99.5,2017-06-01,2017,6,Summer
1029,6.0,North West,0.75,250,01-06-2017,103.3,99.5,2017-06-01,2017,6,Summer
1030,808.0,North West,0.46,250,01-06-2017,103.3,99.5,2017-06-01,2017,6,Summer
1031,18.0,North,0.4,250,01-06-2017,103.3,99.5,2017-06-01,2017,6,Summer
1032,37.0,London,0.99,250,01-01-2005,77.0,70.9,2005-01-01,2005,1,Winter
1033,808.0,London,0.99,250,01-01-2005,77.0,70.9,2005-01-01,2005,1,Winter
1034,84.0,South East,1.2,250,01-01-2005,77.0,70.9,2005-01-01,2005,1,Winter
1035,109.0,South East,1.8,250,01-01-2005,77.0,70.9,2005-01-01,2005,1,Winter
1036,941.0,South West,0.49,266,01-01-2005,77.0,70.9,2005-01-01,2005,1,Winter
1037,803.0,West Midlands,0.39,266,01-01-2005,77.0,70.9,2005-01-01,2005,1,Winter
1038,40.0,North West,0.75,250,01-01-2005,77.0,70.9,2005-01-01,2005,1,Winter
1039,42.0,North,0.69,250,01-01-2005,77.0,70.9,2005-01-01,2005,1,Winter
1040,808.0,Wales,0.49,266,01-01-2005,77.0,70.9,2005-01-01,2005,1,Winter
1041,37.0,London,1.2,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1042,89.0,London,1.0,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1043,126.0,London,0.94,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1044,13.0,South East,1.0,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1045,56.0,South East,1.1,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1046,68.0,South East,1.0,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1047,801.0,South East,0.94,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1048,36.0,South West,0.59,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1049,802.0,East Midlands,0.95,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1050,814.0,West Midlands,0.94,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1051,941.0,West Midlands,0.94,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1052,807.0,Yorkshire & Humber,0.94,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1053,808.0,Yorkshire & Humber,0.5,266,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1054,808.0,North West,0.6,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1055,802.0,Wales,0.62,266,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1056,803.0,Scotland,0.94,250,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1057,801.0,Scotland,0.5,266,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1058,803.0,Scotland,0.57,266,01-09-2010,89.8,91.6,2010-09-01,2010,9,Autumn
1059,38.0,London,0.35,250,01-03-1999,71.9,66.0,1999-03-01,1999,3,Spring
1060,123.0,London,0.68,250,01-03-1999,71.9,66.0,1999-03-01,1999,3,Spring
1061,107.0,South East,0.45,250,01-03-1999,71.9,66.0,1999-03-01,1999,3,Spring
1062,13.0,East Midlands,0.8,250,01-03-1999,71.9,66.0,1999-03-01,1999,3,Spring
1063,808.0,East Midlands,0.49,250,01-03-1999,71.9,66.0,1999-03-01,1999,3,Spring
1064,19.0,West Midlands,0.59,250,01-03-1999,71.9,66.0,1999-03-01,1999,3,Spring
1065,127.0,West Midlands,0.39,250,01-03-1999,71.9,66.0,1999-03-01,1999,3,Spring
1066,40.0,North West,0.69,250,01-03-1999,71.9,66.0,1999-03-01,1999,3,Spring
1067,120.0,North West,0.39,250,01-03-1999,71.9,66.0,1999-03-01,1999,3,Spring
1068,802.0,Wales,0.59,250,01-03-1999,71.9,66.0,1999-03-01,1999,3,Spring
1069,38.0,London,0.6,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1070,42.0,London,0.69,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1071,802.0,South East,0.59,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1072,807.0,South East,0.54,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1073,31.0,South West,0.49,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1074,217.0,South West,0.65,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1075,40.0,East Anglia,0.65,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1076,100.0,East Anglia,0.65,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1077,941.0,East Anglia,0.54,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1078,103.0,East Midlands,0.49,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1079,801.0,East Midlands,0.54,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1080,802.0,East Midlands,0.59,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1081,44.0,West Midlands,0.69,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1082,803.0,Yorkshire & Humber,0.55,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1083,136.0,Wales,0.58,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1084,7.0,Scotland,0.59,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1085,63.0,Scotland,0.65,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1086,101.0,Scotland,0.7,250,01-09-2002,74.8,68.3,2002-09-01,2002,9,Autumn
1087,40.0,London,0.76,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1088,123.0,London,0.79,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1089,88.0,South East,0.49,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1090,201.0,South East,0.5,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1091,214.0,South East,0.55,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1092,911.0,South East,0.49,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1093,119.0,South West,0.49,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1094,38.0,East Midlands,0.49,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1095,901.0,East Midlands,0.49,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1096,5.0,West Midlands,0.59,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1097,910.0,Yorkshire & Humber,0.49,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1098,803.0,North West,0.49,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1099,19.0,North,0.59,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1100,5.0,Wales,0.5,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1101,7.0,Wales,0.49,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1102,54.0,Wales,0.69,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1103,910.0,Wales,0.49,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1104,124.0,Scotland,0.64,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1105,266.0,Scotland,0.75,250,01-01-1997,69.2,64.9,1997-01-01,1997,1,Winter
1106,40.0,London,0.79,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1107,196.0,London,0.59,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1108,58.0,South East,0.58,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1109,247.0,South East,0.75,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1110,11.0,South West,0.75,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1111,119.0,South West,0.69,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1112,937.0,South West,0.85,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1113,802.0,East Anglia,0.69,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1114,13.0,East Midlands,0.75,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1115,937.0,East Midlands,0.85,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1116,179.0,Yorkshire & Humber,0.49,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1117,4.0,North West,0.35,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
1118,910.0,North West,0.69,250,01-04-1997,69.8,64.4,1997-04-01,1997,4,Spring
